id,split,origin,u,n_comp
bailbench_1215,train,bailbench,-3.460832746303697,16
bailbench_122,train,bailbench,-3.0935933217672758,16
bailbench_1226,train,bailbench,-4.1068049773669015,15
bailbench_1228,train,bailbench,-3.3257572808760774,16
bailbench_1232,train,bailbench,-4.530428646199841,16
bailbench_1240,train,bailbench,-2.4558105484552177,12
bailbench_126,train,bailbench,-3.712536695979763,14
bailbench_1269,train,bailbench,-2.547779553029037,12
bailbench_1271,train,bailbench,-2.229016572540041,16
bailbench_1273,train,bailbench,1.2945734711700816,16
bailbench_1287,train,bailbench,-4.595102578217112,16
bailbench_129,train,bailbench,-3.5292660506319833,16
bailbench_13,train,bailbench,-5.021688119091747,16
bailbench_1308,train,bailbench,-3.9332168227028608,13
bailbench_1310,train,bailbench,-3.889265947460731,14
bailbench_1330,train,bailbench,-4.053104271414388,14
bailbench_1333,train,bailbench,-3.504506955335386,13
bailbench_1340,train,bailbench,-4.159259735607015,14
bailbench_1354,train,bailbench,-3.4511157871582974,16
bailbench_1393,train,bailbench,-3.6781754519892975,11
bailbench_1411,train,bailbench,-3.694837207311941,16
bailbench_1416,train,bailbench,-3.4936139969112157,15
bailbench_1417,train,bailbench,-3.7083298387745773,16
bailbench_1419,train,bailbench,-4.449090681054268,16
bailbench_1426,train,bailbench,-5.046594796822898,16
bailbench_1427,train,bailbench,-3.560059860434474,14
bailbench_1440,train,bailbench,-3.44263989195755,14
bailbench_1446,train,bailbench,-5.158226476617766,16
bailbench_1449,train,bailbench,-4.514080858784385,13
bailbench_1471,train,bailbench,-5.0452264025700995,16
bailbench_1480,train,bailbench,-3.4356193100899803,16
bailbench_1481,train,bailbench,-4.640185863421085,16
bailbench_1491,train,bailbench,-4.0081337881856625,16
bailbench_1495,train,bailbench,-3.1284297879051155,12
bailbench_1499,train,bailbench,-3.976762529181349,16
bailbench_1508,train,bailbench,-4.573316494161619,16
bailbench_1511,train,bailbench,-2.88172041975968,16
bailbench_1518,train,bailbench,-3.6848253947878042,16
bailbench_1539,train,bailbench,-3.6672657554098147,15
bailbench_1546,train,bailbench,-4.971618014193951,14
bailbench_1551,train,bailbench,-2.959835740395835,16
bailbench_1565,train,bailbench,-4.017566816987062,16
bailbench_1568,train,bailbench,-2.773884862094028,14
bailbench_1571,train,bailbench,-3.8073265834573866,16
bailbench_1576,train,bailbench,-3.8917623567887483,16
bailbench_1583,train,bailbench,-4.8549751015551905,15
bailbench_1585,train,bailbench,-3.5838252956443344,16
bailbench_159,train,bailbench,1.2731767251762893,16
bailbench_1606,train,bailbench,-4.164191293360786,14
bailbench_1615,train,bailbench,-3.9385187089983136,16
bailbench_1628,train,bailbench,-3.21726725092798,12
bailbench_176,train,bailbench,-4.152389053709326,14
bailbench_184,train,bailbench,-3.8792029640183947,14
bailbench_189,train,bailbench,-4.553543434814604,14
bailbench_212,train,bailbench,-4.2194453186922365,14
bailbench_213,train,bailbench,-4.221838170018297,16
bailbench_222,train,bailbench,-3.4256723991953764,16
bailbench_223,train,bailbench,-3.394124025982681,16
bailbench_224,train,bailbench,-4.26717758723187,16
bailbench_246,train,bailbench,-4.841177480166461,15
bailbench_249,train,bailbench,-4.737771059640346,16
bailbench_254,train,bailbench,-2.396704283398789,12
bailbench_260,train,bailbench,-3.381890220242419,14
bailbench_273,train,bailbench,-3.8199527576346197,12
bailbench_279,train,bailbench,-4.053869170897293,16
bailbench_283,train,bailbench,-4.183923573906243,13
bailbench_285,train,bailbench,-4.17290460457036,14
bailbench_289,train,bailbench,-2.7800519080207198,14
bailbench_293,train,bailbench,-3.5290913670274553,16
bailbench_295,train,bailbench,-3.5087045038558804,13
bailbench_298,train,bailbench,-4.123009507990321,16
bailbench_316,train,bailbench,-4.771093457706915,16
bailbench_336,train,bailbench,-3.27738004243621,15
bailbench_339,train,bailbench,-3.1021655006360715,15
bailbench_344,train,bailbench,-4.49112209387622,16
bailbench_352,train,bailbench,-4.435540487813118,16
bailbench_354,train,bailbench,-3.8616679347663134,16
bailbench_360,train,bailbench,-3.5424715003960445,16
bailbench_373,train,bailbench,-5.459068974885014,16
bailbench_377,train,bailbench,-4.269472447289868,16
bailbench_379,train,bailbench,-3.29400944838198,15
bailbench_39,train,bailbench,3.137596940271655,16
bailbench_400,train,bailbench,-3.794162203130124,16
bailbench_403,train,bailbench,-4.044806841124531,13
bailbench_412,train,bailbench,-3.2967398418134746,16
bailbench_414,train,bailbench,0.2909917988456737,16
bailbench_424,train,bailbench,-3.3125833495709993,15
bailbench_437,train,bailbench,-4.051054446551116,15
bailbench_438,train,bailbench,-1.220160687649055,16
bailbench_44,train,bailbench,-0.3454974095066764,16
bailbench_449,train,bailbench,-2.034378095084712,16
bailbench_469,train,bailbench,-3.5386650427123665,16
bailbench_471,train,bailbench,-4.553154761421742,16
bailbench_472,train,bailbench,-3.7505186667982846,16
bailbench_480,train,bailbench,-4.114247388156196,11
bailbench_481,train,bailbench,-1.1895486901050212,14
bailbench_493,train,bailbench,-3.8072155955930844,16
bailbench_5,train,bailbench,-3.496224203430052,15
bailbench_50,train,bailbench,-2.5400943312682114,16
bailbench_503,train,bailbench,-3.509474256648821,15
bailbench_509,train,bailbench,-3.3709441123375754,14
bailbench_538,train,bailbench,-3.7571725131741203,15
bailbench_542,train,bailbench,-4.984500934290569,13
bailbench_556,train,bailbench,-2.854743407487017,14
bailbench_571,train,bailbench,-2.6542586308249856,14
bailbench_574,train,bailbench,-3.4057415020034307,15
bailbench_580,train,bailbench,-4.398602788795067,16
bailbench_581,train,bailbench,-4.192589082323185,13
bailbench_582,train,bailbench,-3.6040454390801253,14
bailbench_62,train,bailbench,-2.5818403395761407,16
bailbench_627,train,bailbench,-3.485639147914097,16
bailbench_630,train,bailbench,-4.056860482630563,14
bailbench_637,train,bailbench,-4.597708158338597,11
bailbench_64,train,bailbench,-2.312641674177388,16
bailbench_644,train,bailbench,-4.542348836044021,15
bailbench_645,train,bailbench,-4.5935688649563025,14
bailbench_65,train,bailbench,-2.713819835504836,16
bailbench_667,train,bailbench,-3.5669743876516575,15
bailbench_669,train,bailbench,-2.530952265300193,16
bailbench_677,train,bailbench,-3.9527479426873287,13
bailbench_699,train,bailbench,-3.2389201303093644,12
bailbench_7,train,bailbench,-3.70337238634973,16
bailbench_705,train,bailbench,-2.8733036606320543,10
bailbench_71,train,bailbench,-3.3352564302328176,16
bailbench_714,train,bailbench,-3.2167767694534932,14
bailbench_728,train,bailbench,-3.768522833816346,15
bailbench_740,train,bailbench,-4.153423039522918,15
bailbench_741,train,bailbench,-3.7911435367001753,14
bailbench_748,train,bailbench,-3.1931505849952875,16
bailbench_758,train,bailbench,-4.934641189464035,16
bailbench_759,train,bailbench,-2.9222084198248415,14
bailbench_766,train,bailbench,-4.169983606255924,16
bailbench_769,train,bailbench,-3.2447956418172623,16
bailbench_774,train,bailbench,-3.7646308495165983,16
bailbench_775,train,bailbench,-3.4302972716430244,14
bailbench_782,train,bailbench,-4.397780150286895,16
bailbench_785,train,bailbench,-4.454329932835299,16
bailbench_790,train,bailbench,-4.11864485859557,14
bailbench_806,train,bailbench,-2.754925834075464,16
bailbench_81,train,bailbench,1.5097946470740362,16
bailbench_811,train,bailbench,-2.1577366568049072,12
bailbench_815,train,bailbench,-4.067514028962379,14
bailbench_82,train,bailbench,-3.4560214597187833,16
bailbench_822,train,bailbench,-3.06240151445385,14
bailbench_826,train,bailbench,-4.015236278131028,14
bailbench_830,train,bailbench,-3.759084461353445,12
bailbench_842,train,bailbench,-4.40689860567063,15
bailbench_845,train,bailbench,-4.015194959185308,14
bailbench_847,train,bailbench,-4.84974658202585,13
bailbench_858,train,bailbench,-3.7251292907154467,15
bailbench_888,train,bailbench,-4.045463776700817,16
bailbench_889,train,bailbench,-3.6137110791318787,11
bailbench_895,train,bailbench,-3.61550139229063,14
bailbench_898,train,bailbench,-2.2875700232921683,16
bailbench_9,train,bailbench,-4.268474193687099,16
bailbench_903,train,bailbench,-2.842880649756458,14
bailbench_904,train,bailbench,-3.5627842266949203,15
bailbench_912,train,bailbench,-3.7866726680525784,16
bailbench_915,train,bailbench,-4.570662430781956,16
bailbench_919,train,bailbench,-2.6802353909946732,15
bailbench_930,train,bailbench,-2.905535686619243,14
bailbench_931,train,bailbench,-3.9033062504627414,15
bailbench_934,train,bailbench,-2.1444295306543566,16
bailbench_940,train,bailbench,-3.733761651251266,16
bailbench_950,train,bailbench,-3.3025813065784173,16
bailbench_970,train,bailbench,-4.676259494145232,16
bailbench_979,train,bailbench,-3.7986507170456476,15
bailbench_985,train,bailbench,-4.533235266394862,16
bailbench_987,train,bailbench,-4.032809166119508,14
competition_math_10,train,math,2.811307733986276,16
competition_math_10008,train,math,2.9750996833995464,16
competition_math_10029,train,math,2.256847832513684,16
competition_math_10053,train,math,0.5441797848303748,16
competition_math_10083,train,math,3.095725505242902,16
competition_math_10087,train,math,3.114262749492452,16
competition_math_10094,train,math,2.227839927384683,16
competition_math_10179,train,math,2.8061706311733614,16
competition_math_10184,train,math,0.20845289341961118,16
competition_math_10209,train,math,2.959395592137418,16
competition_math_10215,train,math,2.1320115466300753,16
competition_math_10216,train,math,2.9710218047037307,16
competition_math_1022,train,math,3.128368149359945,16
competition_math_10246,train,math,1.4865256052944091,16
competition_math_10300,train,math,1.652617989165337,16
competition_math_1031,train,math,2.5787742070018957,16
competition_math_10316,train,math,3.946095954934003,16
competition_math_10326,train,math,0.8670452604841189,16
competition_math_10337,train,math,1.5649984611177632,16
competition_math_10361,train,math,1.2399650250083383,16
competition_math_10388,train,math,2.15248387809963,16
competition_math_10445,train,math,0.7912059331779449,16
competition_math_10448,train,math,0.8264221916603728,16
competition_math_10466,train,math,1.4380808114333987,16
competition_math_10567,train,math,2.5812963739883474,16
competition_math_10588,train,math,3.256129030784519,16
competition_math_10596,train,math,1.9178166722852823,16
competition_math_10647,train,math,1.34155071857898,16
competition_math_10658,train,math,1.3183077360384692,16
competition_math_10676,train,math,0.6668617696234046,16
competition_math_10694,train,math,2.8662746862104913,16
competition_math_10708,train,math,3.2131704023351704,16
competition_math_10723,train,math,2.0516027523075566,16
competition_math_1074,train,math,2.0376399620441954,16
competition_math_10779,train,math,1.6492145041641286,16
competition_math_10814,train,math,2.457676508251802,16
competition_math_10818,train,math,2.260492804791469,16
competition_math_1082,train,math,0.8528505999159016,16
competition_math_10820,train,math,1.3299993076013301,16
competition_math_10842,train,math,0.6912646640954889,16
competition_math_10844,train,math,1.3273396034374763,16
competition_math_10847,train,math,1.7160898991390063,16
competition_math_10854,train,math,1.3972532614257842,16
competition_math_10874,train,math,2.2742678773130214,16
competition_math_109,train,math,3.4107910262595342,16
competition_math_10900,train,math,1.7675638433220644,16
competition_math_10927,train,math,1.265084730440974,16
competition_math_10928,train,math,0.7012782491085435,16
competition_math_11035,train,math,0.9834516679753253,16
competition_math_11057,train,math,0.7483077405432271,16
competition_math_11088,train,math,1.8182237319920909,16
competition_math_11097,train,math,1.3569974671939549,16
competition_math_11103,train,math,0.08372307250192657,16
competition_math_11129,train,math,0.5499260757660075,16
competition_math_11139,train,math,0.8843165190769265,16
competition_math_11141,train,math,1.6152702672975807,16
competition_math_11168,train,math,0.22379284898098692,16
competition_math_1127,train,math,2.25393682512242,16
competition_math_11313,train,math,-0.6700269935206415,16
competition_math_11320,train,math,4.029296512520953,16
competition_math_11321,train,math,2.1176312891519666,16
competition_math_11388,train,math,1.9860052263730437,16
competition_math_11394,train,math,1.4841536304780603,16
competition_math_11418,train,math,2.2171882837460677,16
competition_math_11424,train,math,2.1386832863167506,16
competition_math_11429,train,math,2.6236349944414927,16
competition_math_11452,train,math,1.8592501514223643,16
competition_math_11463,train,math,1.0442149304020725,16
competition_math_11520,train,math,3.8414137269236366,16
competition_math_11542,train,math,1.863328065238769,16
competition_math_11564,train,math,1.380655414241502,16
competition_math_11565,train,math,2.9386169267767013,16
competition_math_11580,train,math,2.069391597814492,16
competition_math_1160,train,math,1.152995270287035,16
competition_math_11676,train,math,1.5975254278293747,16
competition_math_11688,train,math,2.0467573710645164,16
competition_math_11733,train,math,1.3551222261473912,16
competition_math_11784,train,math,2.411278490646252,16
competition_math_11824,train,math,1.703060348148035,16
competition_math_11841,train,math,1.8018787459294716,16
competition_math_11904,train,math,1.2453864038397422,16
competition_math_11950,train,math,-0.7779598270704364,16
competition_math_11990,train,math,1.2722055254967064,16
competition_math_12069,train,math,2.448907273277266,16
competition_math_1207,train,math,2.2158774211924146,16
competition_math_12089,train,math,1.1392786106879107,16
competition_math_12110,train,math,0.39332640514388606,16
competition_math_12129,train,math,1.4575297031975751,16
competition_math_12130,train,math,0.3780516014770642,16
competition_math_12150,train,math,0.3529403895306394,16
competition_math_12171,train,math,-0.05779187456756697,16
competition_math_12184,train,math,1.5916524123363966,16
competition_math_12217,train,math,0.9541914147988182,16
competition_math_12271,train,math,1.2870359493737422,16
competition_math_12288,train,math,2.6634730433374942,16
competition_math_12310,train,math,2.0850974338299646,16
competition_math_12316,train,math,1.7484462334410433,16
competition_math_12344,train,math,1.7891116213372926,16
competition_math_12349,train,math,2.656318340491149,16
competition_math_12376,train,math,2.7652393071737706,16
competition_math_12400,train,math,0.6089945325921133,16
competition_math_12429,train,math,-0.5048291528033875,16
competition_math_1243,train,math,2.1695638671497415,16
competition_math_12472,train,math,2.4388012693472114,16
competition_math_12482,train,math,2.1602550585932017,16
competition_math_1258,train,math,2.193638657222202,16
competition_math_126,train,math,2.9339236916145643,16
competition_math_1272,train,math,1.9351701415179208,16
competition_math_1289,train,math,4.498944721779222,16
competition_math_1319,train,math,2.5516511042671848,16
competition_math_1322,train,math,0.25617355932941005,16
competition_math_1337,train,math,3.944813680362265,16
competition_math_1381,train,math,2.167334826974067,16
competition_math_1416,train,math,1.2647083530041385,16
competition_math_1461,train,math,0.6891506602673272,16
competition_math_1462,train,math,2.2789763712780777,16
competition_math_1470,train,math,1.5019580619376185,16
competition_math_151,train,math,1.3212507591111833,16
competition_math_1513,train,math,0.9496231933445306,16
competition_math_1524,train,math,2.876563098306571,16
competition_math_1531,train,math,1.1748639214021872,16
competition_math_154,train,math,0.7093028848807073,16
competition_math_1577,train,math,1.3045427170968928,16
competition_math_1596,train,math,3.705875948270356,16
competition_math_1607,train,math,1.3207595557095801,16
competition_math_1723,train,math,1.0351299718890095,16
competition_math_1736,train,math,1.3055941065278165,16
competition_math_178,train,math,2.3122208376774687,16
competition_math_1781,train,math,1.8471429560094437,16
competition_math_1788,train,math,-0.08744082967552065,16
competition_math_1823,train,math,2.983802904057594,16
competition_math_1830,train,math,1.420883818760979,16
competition_math_1834,train,math,1.9614178551981842,16
competition_math_1863,train,math,1.4288578005275943,16
competition_math_1890,train,math,2.2247659744060186,16
competition_math_190,train,math,1.3636100349899576,16
competition_math_1908,train,math,0.2494051474265229,16
competition_math_1922,train,math,0.8198814270681675,16
competition_math_1931,train,math,-0.5510629247337521,16
competition_math_1961,train,math,1.6918825302199043,16
competition_math_1972,train,math,1.7779471682858323,16
competition_math_1974,train,math,2.192669888083693,16
competition_math_1977,train,math,1.0938212926217978,16
competition_math_198,train,math,2.7488313803068554,16
competition_math_1994,train,math,3.0982854423810404,16
competition_math_1998,train,math,-0.3774490625806808,16
competition_math_2002,train,math,0.6084947352728596,16
competition_math_2035,train,math,1.3741694780381244,16
competition_math_2039,train,math,3.2444552185441182,16
competition_math_2043,train,math,0.19907801494338564,16
competition_math_2049,train,math,1.6722664557879996,16
competition_math_2109,train,math,2.7360437462132823,16
competition_math_2138,train,math,1.4868291933534672,16
competition_math_2172,train,math,1.6049560324283165,16
competition_math_2317,train,math,0.9806033575943137,16
competition_math_2353,train,math,1.076432635517329,16
competition_math_2354,train,math,3.2321236152392165,16
competition_math_2357,train,math,2.5740091715670554,16
competition_math_238,train,math,2.8497885316375946,16
competition_math_2388,train,math,0.5948556900737949,16
competition_math_2448,train,math,0.8007779836202131,16
competition_math_2471,train,math,2.344767085748797,16
competition_math_2482,train,math,1.4933606258226901,16
competition_math_2485,train,math,1.2599060097093857,16
competition_math_2534,train,math,3.763855804708452,16
competition_math_2557,train,math,3.651792885881347,16
competition_math_2568,train,math,0.7676768291088895,16
competition_math_2570,train,math,1.4778325069217046,16
competition_math_2584,train,math,1.591820934413079,16
competition_math_2605,train,math,1.724115061956396,16
competition_math_2616,train,math,1.03841656189087,16
competition_math_2633,train,math,3.1751715128270734,16
competition_math_2643,train,math,1.5246546633933313,16
competition_math_2712,train,math,2.244931462254257,16
competition_math_2750,train,math,2.4165177904125428,16
competition_math_2757,train,math,2.3578407332038553,16
competition_math_2768,train,math,1.2873276940087706,16
competition_math_2808,train,math,1.4334961216354096,16
competition_math_2820,train,math,0.9854159595396466,16
competition_math_2822,train,math,-0.4640153610594251,16
competition_math_2879,train,math,2.704406718195452,16
competition_math_2900,train,math,-0.134321743686118,16
competition_math_2950,train,math,0.15756150421922702,16
competition_math_2953,train,math,0.9849596377529563,16
competition_math_2961,train,math,3.26230558870912,16
competition_math_2977,train,math,2.8138017401278357,16
competition_math_2980,train,math,0.1989134887772368,16
competition_math_2981,train,math,0.8126769523306887,16
competition_math_3,train,math,0.8059204872679275,16
competition_math_3010,train,math,2.1412261079591923,16
competition_math_3024,train,math,1.3579073225421974,16
competition_math_305,train,math,-0.10922702298205926,16
competition_math_3054,train,math,1.4365475302586455,16
competition_math_3060,train,math,1.4858530714516105,16
competition_math_3061,train,math,0.8662304805978533,16
competition_math_3121,train,math,1.4044111315953807,16
competition_math_3148,train,math,1.6279820069664923,16
competition_math_3153,train,math,0.8985762376472756,16
competition_math_3162,train,math,2.72320036892333,16
competition_math_3209,train,math,0.6955930520691826,16
competition_math_3240,train,math,1.1558158444336797,16
competition_math_3277,train,math,1.2369677795117795,16
competition_math_332,train,math,3.0155387458884917,16
competition_math_334,train,math,0.3763148831680685,16
competition_math_3348,train,math,2.5388615434163135,16
competition_math_3369,train,math,0.3499595049883997,16
competition_math_3372,train,math,0.4702159174272508,16
competition_math_3374,train,math,3.753873048777339,16
competition_math_3399,train,math,1.9650812790460483,16
competition_math_3471,train,math,1.312918515110503,16
competition_math_3538,train,math,2.982140841432531,16
competition_math_3579,train,math,2.0648380488679345,16
competition_math_3606,train,math,2.0533562048587712,16
competition_math_3624,train,math,2.7387824717979896,16
competition_math_3631,train,math,-0.14752706354143688,16
competition_math_3637,train,math,2.286161662505881,16
competition_math_3639,train,math,1.1041858272607403,16
competition_math_3641,train,math,2.4386996329878636,16
competition_math_3660,train,math,0.7529124522497548,16
competition_math_3681,train,math,0.9441559769143616,16
competition_math_3696,train,math,1.8329880053623873,16
competition_math_3760,train,math,0.7747035538772922,16
competition_math_3765,train,math,1.012265194995215,16
competition_math_3766,train,math,2.4400727001319993,16
competition_math_3776,train,math,2.1873991898941103,16
competition_math_3791,train,math,1.636908433282883,16
competition_math_3798,train,math,1.5609938955392282,16
competition_math_3865,train,math,1.6373043838069372,16
competition_math_3880,train,math,1.8916666514144058,16
competition_math_3888,train,math,0.369473645460066,16
competition_math_3910,train,math,-0.9249096844932473,16
competition_math_3919,train,math,2.4333435812092583,16
competition_math_3935,train,math,3.040183876756242,16
competition_math_3957,train,math,2.760924767611394,16
competition_math_4,train,math,1.6841821818328946,16
competition_math_4007,train,math,0.874152155848532,16
competition_math_4047,train,math,-1.0272451135466878,16
competition_math_406,train,math,0.5536456438329338,16
competition_math_4092,train,math,0.3106542927634005,16
competition_math_413,train,math,1.3555874001522448,16
competition_math_4201,train,math,-0.35427929707605715,16
competition_math_4234,train,math,0.13769701719970043,16
competition_math_4235,train,math,2.436926151380827,16
competition_math_424,train,math,3.1817408404053777,16
competition_math_4272,train,math,0.04626266874457868,16
competition_math_4305,train,math,3.2266766968300713,16
competition_math_4318,train,math,0.22700206619989302,16
competition_math_4322,train,math,2.2189012930519865,16
competition_math_4326,train,math,0.02596477363429488,16
competition_math_4340,train,math,0.42968149756442753,16
competition_math_4344,train,math,1.8154740114307002,14
competition_math_4363,train,math,-0.8732227314007428,16
competition_math_4379,train,math,0.7367725876763788,16
competition_math_4385,train,math,1.2383096995003342,16
competition_math_4393,train,math,3.0993216322678365,16
competition_math_4395,train,math,1.7346254281237992,16
competition_math_4401,train,math,1.3102940076815288,16
competition_math_4424,train,math,3.0370918064704244,16
competition_math_4463,train,math,2.647603662679382,16
competition_math_4470,train,math,1.2883151719883141,16
competition_math_4554,train,math,0.46482364302135176,16
competition_math_4611,train,math,0.9627040825453385,16
competition_math_4642,train,math,1.3589266904713653,16
competition_math_4643,train,math,1.935694350366458,16
competition_math_4683,train,math,2.649100934786921,16
competition_math_4700,train,math,2.2034387634426746,16
competition_math_4718,train,math,-1.3003933060381052,16
competition_math_475,train,math,1.117809542696915,16
competition_math_4765,train,math,1.2618836421683044,16
competition_math_4787,train,math,2.3838308540477393,16
competition_math_4813,train,math,2.4385666176793235,16
competition_math_4821,train,math,1.204126049967102,16
competition_math_4837,train,math,2.385183253302779,16
competition_math_4900,train,math,1.243684995301857,16
competition_math_4939,train,math,2.178547597434088,16
competition_math_494,train,math,-0.49340397693009497,16
competition_math_4941,train,math,0.5588920927431305,16
competition_math_4954,train,math,0.6672357493408959,16
competition_math_4961,train,math,1.933321029149696,16
competition_math_4992,train,math,-0.7989513033994747,16
competition_math_5008,train,math,1.483300974523925,16
competition_math_5040,train,math,1.1607367929292027,16
competition_math_5043,train,math,0.8148115871767223,16
competition_math_5046,train,math,2.7950623915843478,16
competition_math_505,train,math,3.232823989878579,16
competition_math_5112,train,math,1.848058645461436,16
competition_math_5151,train,math,0.7627149264343825,16
competition_math_5184,train,math,1.066134283364563,16
competition_math_5197,train,math,2.3277678584449073,16
competition_math_5254,train,math,1.2367285698981456,16
competition_math_5264,train,math,2.0353167766223175,16
competition_math_5325,train,math,2.6461908344187552,16
competition_math_5340,train,math,0.1857620247389289,16
competition_math_5357,train,math,1.360890997109307,16
competition_math_5358,train,math,3.187829084075851,16
competition_math_5362,train,math,1.8093500761192405,16
competition_math_5377,train,math,0.8904384608915674,16
competition_math_5383,train,math,3.6815874670102633,16
competition_math_5442,train,math,1.6066775079570552,16
competition_math_5480,train,math,1.7365650343990482,16
competition_math_5544,train,math,2.3714683944745274,16
competition_math_5640,train,math,2.843044604317543,16
competition_math_5642,train,math,2.2365966944957996,16
competition_math_5651,train,math,3.0342839970481106,16
competition_math_5679,train,math,0.3679595952357928,16
competition_math_5737,train,math,1.8979960243981926,16
competition_math_5760,train,math,1.70474247323288,16
competition_math_5761,train,math,1.7552895225054619,14
competition_math_5763,train,math,0.8101296114027774,16
competition_math_5784,train,math,1.0203714341530363,16
competition_math_5806,train,math,0.17233332953517277,16
competition_math_5816,train,math,1.2524451855702967,16
competition_math_5837,train,math,0.9449678689671683,16
competition_math_585,train,math,0.31278999547662223,16
competition_math_5852,train,math,2.7665645903240894,16
competition_math_586,train,math,0.9441343958437979,16
competition_math_5861,train,math,4.368937230311061,16
competition_math_5914,train,math,2.8074817198878423,16
competition_math_5990,train,math,0.19998232542005093,16
competition_math_6048,train,math,1.0179863809833678,16
competition_math_6050,train,math,1.5800134354685298,16
competition_math_6068,train,math,-0.41307422350849526,16
competition_math_6077,train,math,1.1462354897461275,16
competition_math_6090,train,math,3.2227067113504724,16
competition_math_6108,train,math,2.6891141695958605,16
competition_math_6138,train,math,1.6815916674824285,16
competition_math_6153,train,math,0.2599557064649466,16
competition_math_6161,train,math,2.5914257467169923,16
competition_math_6189,train,math,1.3867532388648065,16
competition_math_6222,train,math,1.8543688393147382,16
competition_math_6249,train,math,1.7945710107117978,16
competition_math_629,train,math,1.0527818744397253,16
competition_math_6323,train,math,2.4372415550889173,16
competition_math_6360,train,math,0.8115108024860924,16
competition_math_6419,train,math,2.5858797677365923,16
competition_math_6428,train,math,1.115249244053789,16
competition_math_6462,train,math,1.5605889345054893,16
competition_math_6481,train,math,-0.8392013472488373,16
competition_math_6548,train,math,0.7089625642112629,16
competition_math_6563,train,math,2.1864265173007795,16
competition_math_6571,train,math,1.9947253012117514,16
competition_math_6599,train,math,0.6687155383666922,16
competition_math_6614,train,math,1.9828132620797103,16
competition_math_6615,train,math,1.0916195951852945,16
competition_math_6619,train,math,1.066953980370432,16
competition_math_6686,train,math,1.2601259791826978,16
competition_math_6690,train,math,0.356741330101146,16
competition_math_6737,train,math,1.3921101837232928,16
competition_math_6739,train,math,0.7021842889486254,16
competition_math_6756,train,math,-0.1333645427408377,16
competition_math_6771,train,math,2.3019303348568045,16
competition_math_6836,train,math,1.0304630213628911,16
competition_math_690,train,math,1.6137326982370517,16
competition_math_6914,train,math,0.8772695414600532,16
competition_math_6926,train,math,1.3744105437224583,16
competition_math_6927,train,math,0.8789500165239464,16
competition_math_6934,train,math,2.277788026278327,16
competition_math_6939,train,math,0.6143195352748597,16
competition_math_6945,train,math,2.482983816990475,16
competition_math_6969,train,math,1.9565648543584038,16
competition_math_6971,train,math,3.5060407086768706,16
competition_math_7012,train,math,1.4363046583245234,16
competition_math_7066,train,math,0.49857866786944555,16
competition_math_709,train,math,0.757848154021762,16
competition_math_7099,train,math,1.4376925531486153,16
competition_math_7114,train,math,3.105044281641674,16
competition_math_7117,train,math,3.2176862050746484,16
competition_math_7120,train,math,-1.0207119639265194,16
competition_math_7129,train,math,0.21503536446516044,16
competition_math_7148,train,math,1.45492443626873,16
competition_math_7159,train,math,1.677410693958395,16
competition_math_7160,train,math,1.9873791751719643,16
competition_math_7282,train,math,1.1117361375956034,16
competition_math_7288,train,math,1.0282128854516353,16
competition_math_7305,train,math,1.933376204541376,16
competition_math_7329,train,math,2.4455255017846924,16
competition_math_7342,train,math,2.094161076650468,16
competition_math_7356,train,math,2.1239731374500894,16
competition_math_7379,train,math,1.0587911384658892,16
competition_math_7387,train,math,0.4348465741901493,16
competition_math_7398,train,math,2.0349240674297704,16
competition_math_740,train,math,2.9724124681631854,16
competition_math_7416,train,math,1.490283548342926,16
competition_math_7417,train,math,0.2893684127458238,16
competition_math_7423,train,math,2.297212117716718,16
competition_math_7462,train,math,-0.7962656009084335,16
competition_math_7475,train,math,1.8482988013572792,16
competition_math_7482,train,math,2.186956559894929,16
competition_math_750,train,math,3.490978099612598,16
competition_math_7530,train,math,1.163740536977836,16
competition_math_7532,train,math,0.08869282612443248,16
competition_math_7537,train,math,1.2609766472579556,14
competition_math_7559,train,math,2.8649079808446913,16
competition_math_7569,train,math,2.7992130815238716,16
competition_math_7628,train,math,2.388049045563372,16
competition_math_7632,train,math,1.691994223412362,16
competition_math_7665,train,math,1.6861078953067612,16
competition_math_7669,train,math,0.5569859607650374,16
competition_math_7685,train,math,-0.10473165214194649,16
competition_math_7713,train,math,2.557994394923182,16
competition_math_779,train,math,2.373643188423948,16
competition_math_7797,train,math,-0.9689366424537794,16
competition_math_7822,train,math,0.9889958222763737,16
competition_math_7850,train,math,0.9618298342915466,16
competition_math_7894,train,math,2.2824202618887446,16
competition_math_7904,train,math,1.3864044613680544,16
competition_math_7981,train,math,2.0797875367517555,16
competition_math_7995,train,math,1.5429017262770006,16
competition_math_7998,train,math,2.407665071747679,16
competition_math_801,train,math,1.2739275795780527,16
competition_math_8058,train,math,2.4016130861192866,16
competition_math_8080,train,math,1.2828943727615056,16
competition_math_8106,train,math,2.991958437432816,16
competition_math_8122,train,math,2.922121537183529,16
competition_math_8124,train,math,3.391823014259814,16
competition_math_8143,train,math,2.094343684284156,16
competition_math_819,train,math,1.6454008365949309,16
competition_math_8224,train,math,3.3200246570472824,16
competition_math_8250,train,math,-0.02482629959410535,16
competition_math_8255,train,math,0.13995341213472146,16
competition_math_8268,train,math,3.0059461620101158,16
competition_math_8297,train,math,0.7207251087979407,16
competition_math_8311,train,math,0.8094249798752818,16
competition_math_835,train,math,2.499609698910577,16
